collabarotar_status,strategy,T,units,A,B,m,mu,c,cu,no_instances,good_rank,good_frac,good_mean,good_stddev,bad_rank,bad_frac,bad_mean,bad_stddev,Unnecessary_work,no_instances_used,no_migrations,no_collaboration_works,total_work,effective_perf_rate,naive_total_work,naive_effective_rate,speedup,percentage_improvement
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,70,0,0,10577747.7705,9.79421089859,8510174.27616,9.84973874556,0.994362505605,-0.563749439495
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,70,0,0,11048994.6025,10.2305505579,8936220.57701,10.3428478901,0.989142513417,-1.08574865829
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,70,0,0,10958106.9633,10.1463953364,8735700.06483,10.1107639639,1.00352410288,0.352410288411
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,70,0,0,10767544.8567,9.96994894134,8753625.07572,10.1315105043,0.984053556191,-1.5946443809
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,70,0,0,10852748.4248,10.048841134,8443900.73952,9.77303326334,1.02822131709,2.82213170939
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,70,0,0,10821237.1226,10.0196640024,8580904.94642,9.93160294724,1.00886675149,0.886675148721
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,70,0,0,10982164.6973,10.168671016,8094490.79068,9.36862360032,1.08539647336,8.53964733569
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,70,0,0,11077132.1696,10.2566038607,7947507.93082,9.19850454956,1.11502949262,11.5029492618
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,70,0,0,10925271.3959,10.1159920332,8407363.15449,9.73074439177,1.03959076777,3.9590767771
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,70,0,0,10987182.8718,10.1733174739,7954437.17785,9.20652451139,1.10501171873,10.501171873
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,70,0,0,10959681.1108,10.1478528804,8254340.25403,9.55363455327,1.06219814289,6.21981428944
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,70,0,0,10672142.1704,9.8816131207,8158300.83016,9.44247781268,1.04650636377,4.65063637667
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,70,0,0,10986170.5936,10.1723801793,8249268.84714,9.54776486937,1.06542005574,6.54200557382
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,70,0,0,10644246.141,9.85578346389,7674820.33501,8.88289390626,1.10952394207,10.9523942073
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,70,0,0,10748258.3101,9.95209102787,7927222.71246,9.17502628757,1.08469346201,8.46934620073
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,70,0,0,10981288.979,10.1678601657,8187448.36023,9.47621337989,1.07298767536,7.29876753637
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,70,0,0,10799397.0819,9.9994417425,7079766.51266,8.19417420447,1.22031110067,22.0311100665
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,70,0,0,10752118.3802,9.95566516688,8297188.56292,9.60322750338,1.03669991817,3.6699918166
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,70,0,0,10836991.8893,10.0342517494,7386309.56205,8.54896940052,1.17373817583,17.373817583
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,70,0,0,10761455.8535,9.96431097545,8741697.30446,10.1177052135,0.984839028731,-1.51609712691
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,70,0,0,10735213.6205,9.94001261162,7619395.72878,8.81874505646,1.12714593153,12.7145931533
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,70,0,0,10760987.7026,9.96387750241,7705689.31238,8.91862188933,1.11719922944,11.7199229438
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,70,0,0,10769593.5457,9.97184587565,7215220.38616,8.35094952102,1.19409725212,19.409725212
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,70,0,0,10783765.3365,9.98496790417,8399222.5578,9.72132240486,1.02712033284,2.71203328443
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,70,0,0,10733734.5427,9.93864309509,7923926.59523,9.17121133707,1.08367834191,8.36783419134
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,70,0,0,10765687.1582,9.96822885017,7477899.82508,8.6549766494,1.1517337659,15.1733765899
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,6.0,0.3,0,70,0,0,10806890.8489,10.0063804157,7569960.13583,8.76152793498,1.14208166543,14.2081665428
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,6.0,0.3,0,70,0,0,10742705.5447,9.94694957841,7165549.26014,8.29345979183,1.19937273805,19.9372738047
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,6.0,0.3,0,70,0,0,10682295.2576,9.89101412742,7606742.53569,8.80410015705,1.12345542997,12.3455429968
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,6.0,0.3,0,70,0,0,10715192.1164,9.92147418189,7611141.36239,8.80919139166,1.12626389197,12.6263891972
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,6.0,0.3,0,70,0,0,10758431.1128,9.96151028963,8015740.15971,9.2774770367,1.07373052504,7.3730525037
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,6.0,0.3,0,70,0,0,10759308.0454,9.9623222643,6197040.12332,7.17250014273,1.38896090151,38.8960901507
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,6.0,0.3,0,70,0,0,10566456.2541,9.7837557908,8297713.85725,9.60383548293,1.01873421387,1.87342138657
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,6.0,0.3,0,70,0,0,10716036.6549,9.92225616191,7717066.08616,8.93178945157,1.11089230391,11.0892303911
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,6.0,0.3,0,70,0,0,10676753.9509,9.8858832879,6937298.79888,8.02928101723,1.23122895645,23.1228956452
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,6.0,0.3,0,70,0,0,10696031.892,9.90373323333,6458605.21405,7.47523751626,1.32487204745,32.4872047448
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,5.0,0.25,0,70,0,0,10542094.5087,9.7611986192,7745323.27573,8.96449453209,1.08887328608,8.88732860788
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,5.0,0.25,0,70,0,0,10453795.9128,9.67944065998,6257305.19335,7.24225138119,1.33652370658,33.6523706581
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,5.0,0.25,0,70,0,0,10715190.2563,9.92147245956,8145476.68293,9.42763504969,1.05238189719,5.23818971851
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,5.0,0.25,0,70,0,0,10570292.0627,9.78730746549,6812732.11831,7.88510661842,1.24123971166,24.1239711664
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,5.0,0.25,0,70,0,0,10669035.3211,9.8787364084,7697958.45967,8.90967414314,1.10876517476,10.8765174763
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,5.0,0.25,0,70,0,0,10442234.0681,9.66873524827,6338814.54614,7.33659090988,1.31787847613,31.7878476125
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,5.0,0.25,0,70,0,0,10520346.9405,9.74106198192,7693131.10879,8.90408693147,1.09399897563,9.39989756267
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,5.0,0.25,0,70,0,0,10469107.5176,9.69361807183,6385090.8174,7.39015140903,1.31169410954,31.1694109539
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,5.0,0.25,0,70,0,0,10621692.9904,9.83490091708,7220626.94306,8.35720711003,1.17681670295,17.6816702948
False,UPFRONT,24,3600.0,10,60,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,5.0,0.25,0,70,0,0,10512289.0657,9.73360098674,7241187.14682,8.38100364216,1.16138846877,16.1388468772
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,90,0,0,11575964.6549,10.0485804296,8473560.86425,9.8073621114,1.02459563697,2.4595636975
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,90,0,0,11668381.4995,10.128803385,8426226.19261,9.75257661181,1.03857716664,3.85771666432
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,90,0,0,11740437.0717,10.1913516247,8304092.74083,9.61121845004,1.06036000302,6.03600030203
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,90,0,0,11607795.2527,10.0762111569,8623667.94544,9.98109715907,1.00952941308,0.952941307639
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,90,0,0,11605016.2217,10.0737988035,8677084.9374,10.0429223813,1.00307444597,0.307444597256
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,90,0,0,11623838.7024,10.0901377625,8324729.0614,9.63510308033,1.04722675807,4.72267580729
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,90,0,0,11693245.9466,10.1503871064,8546550.84985,9.8918412614,1.02613728205,2.61372820482
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,90,0,0,11564303.4632,10.0384578673,8539647.21689,9.88385094547,1.01564237691,1.56423769136
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,90,0,0,11615285.8234,10.0827133883,8635651.99329,9.99496758483,1.00877899831,0.877899830666
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,90,0,0,11725733.3496,10.1785879771,8809135.8259,10.1957590578,0.998315860487,-0.168413951338
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,90,0,0,11602894.2339,10.0719568003,8107785.02269,9.38401044292,1.07331048506,7.33104850586
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,90,0,0,11533454.4319,10.0116791944,8059323.47952,9.32792069389,1.07330234925,7.33023492533
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,90,0,0,11657544.1973,10.1193960046,8516676.84587,9.8572648679,1.02659268471,2.65926847104
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,90,0,0,11542033.0483,10.0191259099,8043960.69611,9.31013969458,1.07615204912,7.6152049124
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,90,0,0,11596650.5694,10.0665369526,8200987.08866,9.49188320447,1.06054159493,6.05415949339
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,90,0,0,11595096.062,10.0651875538,8310795.31761,9.61897606205,1.04638866849,4.6388668493
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,90,0,0,11588866.7175,10.0597801367,7766883.54179,8.98944854373,1.11906532283,11.9065322834
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,90,0,0,11719047.4789,10.1727842699,8338138.81032,9.65062362305,1.054106415,5.41064150042
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,90,0,0,11571207.3473,10.0444508223,8172327.68654,9.45871260017,1.06192578704,6.19257870389
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,90,0,0,11763396.7979,10.2112819426,8258952.0326,9.55897225995,1.06824056655,6.82405665545
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,90,0,0,11334441.2543,9.83892469992,8196929.40075,9.48718680643,1.03707504666,3.70750466571
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,90,0,0,11592993.4369,10.0633623585,7693884.18176,8.9049585437,1.13008525633,13.0085256329
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,90,0,0,11382822.4921,9.88092230217,7655824.34278,8.86090780414,1.11511399516,11.5113995155
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,90,0,0,11586830.412,10.0580125104,7186518.03546,8.31772920771,1.20922577055,20.9225770552
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,90,0,0,11407855.8889,9.90265268135,7696579.33079,8.90807792916,1.11164863623,11.1648636227
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,90,0,0,11405892.6257,9.90094845977,7370337.96104,8.5304837512,1.16065498142,16.0654981422
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,90,0,0,11399342.8619,9.89526290097,7690359.25908,8.90087877208,1.11171752299,11.1717522994
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,90,0,0,11542815.7889,10.0198053723,7528445.57978,8.7134786803,1.14992022589,14.9920225887
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,90,0,0,11480266.2217,9.96550887299,7628012.61949,8.8287183096,1.12876054298,12.8760542984
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,90,0,0,11332980.3244,9.83765653164,7414712.5773,8.58184326077,1.14633374588,14.6333745876
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,6.0,0.3,0,90,0,0,11230081.1299,9.74833431417,7200806.85922,8.33426719817,1.16966904017,16.9669040166
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,6.0,0.3,0,90,0,0,11353174.8814,9.85518652903,7738365.17148,8.9564411707,1.10034625821,10.0346258207
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,6.0,0.3,0,90,0,0,11383375.0491,9.8814019523,7207754.16693,8.34230806358,1.18449257412,18.4492574116
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,6.0,0.3,0,90,0,0,11426652.4573,9.91896914694,7213612.29231,8.34908830128,1.18803021228,18.8030212282
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,6.0,0.3,0,90,0,0,11340501.1163,9.84418499678,7636601.6626,8.83865933172,1.11376450062,11.3764500625
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,6.0,0.3,0,90,0,0,11208167.0605,9.7293116845,7607528.64395,8.80501000457,1.10497451785,10.4974517854
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,6.0,0.3,0,90,0,0,11217897.3653,9.73775812959,6852290.02368,7.93089123111,1.22782646311,22.7826463109
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,6.0,0.3,0,90,0,0,11402651.3448,9.89813484793,6811025.58879,7.88313146851,1.25560951095,25.560951095
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,6.0,0.3,0,90,0,0,11290772.1053,9.80101745254,6904780.6044,7.99164421806,1.22640813143,22.6408131432
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,6.0,0.3,0,90,0,0,11155425.9283,9.68352945166,6880009.16305,7.96297356834,1.21606952083,21.6069520833
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,5.0,0.25,0,90,0,0,11179744.434,9.70463926562,6867933.70332,7.94899734181,1.22086331751,22.0863317513
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,5.0,0.25,0,90,0,0,11257899.9147,9.7724825648,6324168.17425,7.31963909057,1.33510442849,33.5104428495
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,5.0,0.25,0,90,0,0,11163157.0229,9.69024047123,7298098.05185,8.4468727452,1.14719858622,14.7198586215
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,5.0,0.25,0,90,0,0,11049192.5861,9.59131300875,6720055.49321,7.77784200603,1.23315863209,23.3158632087
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,5.0,0.25,0,90,0,0,11234862.3188,9.7524846517,5371165.63018,6.21662688678,1.56877432558,56.8774325582
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,5.0,0.25,0,90,0,0,10967249.1764,9.52018157671,6340937.37884,7.33904789217,1.29719572846,29.7195728462
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,5.0,0.25,0,90,0,0,11111272.5739,9.6452018871,7670760.22112,8.87819470037,1.08639224669,8.63922466919
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,5.0,0.25,0,90,0,0,11237144.0122,9.75446528834,7199464.89392,8.3327139976,1.17062283563,17.0622835628
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,5.0,0.25,0,90,0,0,11091108.36,9.62769822916,6833490.67378,7.90913272429,1.21728874262,21.728874262
False,UPFRONT,24,3600.0,10,80,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,5.0,0.25,0,90,0,0,10928431.9824,9.48648609583,6348874.65197,7.34823455089,1.29098847215,29.0988472146
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,130,0,0,13055053.8002,10.0733439817,8451426.79205,9.78174397228,1.02981063604,2.98106360399
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,130,0,0,12941887.5266,9.98602432606,8572309.58766,9.92165461535,1.00648779999,0.648779998986
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,130,0,0,12896301.7394,9.95085010758,8322463.66205,9.63248109034,1.03305161093,3.30516109254
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,130,0,0,13149645.0414,10.1463310505,8561105.16613,9.90868653487,1.02398345278,2.39834527794
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,130,0,0,12946201.2543,9.98935281968,8647257.18581,10.0083995206,0.998096928396,-0.190307160438
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,130,0,0,13146328.9789,10.1437723603,8506602.2466,9.84560445209,1.03028436798,3.0284367978
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,130,0,0,12965123.9378,10.0039536557,8564835.34495,9.91300387147,1.00917479559,0.917479559141
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,130,0,0,13026559.2445,10.0513574418,8685508.49018,10.0526718636,0.999869246515,-0.0130753485048
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,130,0,0,12849191.7123,9.91449977798,8346593.8244,9.66040951898,1.0263022244,2.63022244035
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,9.0,0.45,0,130,0,0,13047294.8116,10.0673571077,8464806.0989,9.79722928113,1.02757185923,2.75718592331
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,130,0,0,12836360.1963,9.90459891687,8263008.5464,9.56366729908,1.03564862799,3.56486279923
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,130,0,0,12851485.1341,9.9162693936,8237656.88555,9.53432509902,1.04005991936,4.00599193564
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,130,0,0,12943875.17,9.98755800157,8242708.87395,9.54017230781,1.04689492803,4.68949280284
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,130,0,0,12843613.9634,9.9101959594,7961017.16213,9.21414023394,1.07554212415,7.55421241468
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,130,0,0,12963786.6872,10.0029218265,8648348.65463,10.0096627947,0.999326553919,-0.067344608088
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,130,0,0,13023395.2446,10.0489160838,8121838.58845,9.40027614404,1.06900222183,6.90022218264
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,130,0,0,13031428.6924,10.0551147318,8700776.90627,10.0703436415,0.998487746767,-0.151225323322
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,130,0,0,12786180.7941,9.86588024236,8422205.53456,9.7479230724,1.01210074896,1.21007489575
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,130,0,0,12821309.0174,9.89298535292,8313230.43025,9.62179447945,1.02818506195,2.81850619494
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,8.0,0.4,0,130,0,0,12932283.3513,9.97861369698,8229166.04582,9.52449773822,1.04767873029,4.76787302853
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,130,0,0,12609263.4516,9.72936994719,7651467.28712,8.85586491565,1.09863576735,9.86357673538
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,130,0,0,12845363.1185,9.91154561612,7566907.518,8.7579948125,1.13171403139,13.1714031388
False,UPFRONT,24,3600.0,10,120,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,130,0,0,12505028.9562,9.64894209583,7475843.59863,8.65259675767,1.1151498638,11.51498638
