collabarotar_status,strategy,T,units,A,B,m,mu,c,cu,no_instances,good_rank,good_frac,good_mean,good_stddev,bad_rank,bad_frac,bad_mean,bad_stddev,Unnecessary_work,no_instances_used,no_migrations,no_collaboration_works,total_work,effective_perf_rate,naive_total_work,naive_effective_rate,speedup,percentage_improvement
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.175,0,30,0,0,9536414.03792,10.1884765362,7765147.87854,8.98743967423,1.13363504018,13.3635040182
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.175,0,30,0,0,9100019.7988,9.72224337478,7469681.77426,8.64546501651,1.12454834485,12.4548344852
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.35,0,30,0,0,9395641.87281,10.0380789239,7337404.55151,8.49236637907,1.18201199476,18.2011994759
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.35,0,30,0,0,9296639.21581,9.9323068545,7534111.42212,8.72003636819,1.13902126495,13.9021264949
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.35,0,30,0,0,9384664.87989,10.0263513674,7560999.41987,8.75115673596,1.14571726572,14.5717265719
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.35,0,30,0,0,9383740.90898,10.025364219,7227156.03384,8.36476392806,1.19852327038,19.8523270377
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.35,0,30,0,0,9372750.19066,10.0136219986,7809958.11716,9.03930337634,1.10778691473,10.7786914728
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.35,0,30,0,0,9107788.40504,9.73054316778,7252386.15193,8.39396545362,1.15923078568,15.9230785681
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.35,0,30,0,0,9333679.8563,9.97188018835,7385977.5967,8.54858518136,1.16649480315,16.6494803151
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.35,0,30,0,0,9356651.9974,9.99642307414,7314461.94622,8.46581243775,1.18079902521,18.0799025214
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.35,0,30,0,0,9091868.1724,9.71353437223,6481614.54731,7.50186868902,1.29481530201,29.4815302012
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.35,0,30,0,0,9345216.89169,9.98420608087,7606542.9406,8.80386914422,1.13407024995,13.4070249946
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.525,0,30,0,0,9375964.26467,10.0170558383,7794688.52404,9.02163023616,1.1103376636,11.0337663605
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.525,0,30,0,0,9531191.65666,10.1828970691,8189837.20182,9.47897824285,1.07426104462,7.42610446191
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.525,0,30,0,0,9392893.62045,10.0351427569,7266068.02819,8.40980095855,1.19326757034,19.3267570344
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.525,0,30,0,0,9482523.12506,10.1309007746,7261697.40349,8.40474236515,1.20537909843,20.5379098429
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.525,0,30,0,0,9355022.73418,9.99468240831,7915752.94904,9.16175109843,1.09091398587,9.09139858676
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.525,0,30,0,0,9347414.49316,9.98655394569,7649509.15921,8.8535985639,1.12796552426,12.7965524256
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.525,0,30,0,0,9339259.00961,9.97784082223,8432662.31477,9.76002582728,1.02231705108,2.23170510827
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.525,0,30,0,0,9366717.86108,10.007177202,7641292.52088,8.84408856584,1.1315102882,13.1510288202
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.525,0,30,0,0,9211082.29442,9.8408998872,7465681.96317,8.64083560553,1.13888289703,13.8882897032
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.525,0,30,0,0,9441305.43851,10.0868647847,8453074.98542,9.7836516035,1.03099182121,3.09918212058
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.7,0,30,0,0,9439931.54243,10.085396947,7759549.29979,8.98095983772,1.12297539787,12.2975397873
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.7,0,30,0,0,9419611.39251,10.0636873852,7930943.81861,9.17933312339,1.09634188561,9.63418856123
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.7,0,30,0,0,9200922.39019,9.83004528866,7699226.30826,8.91114156048,1.10311851988,10.3118519882
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.7,0,30,0,0,9424759.77461,10.0691877934,7717291.87635,8.93205078281,1.12730973415,12.7309734151
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.7,0,30,0,0,9313578.80244,9.95040470347,7722257.30306,8.93779780447,1.11329489894,11.3294898939
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.7,0,30,0,0,9200041.69723,9.82910437738,7548743.07344,8.73697114981,1.12500135446,12.5001354457
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.7,0,30,0,0,9293372.97808,9.92881728427,7865459.79509,9.10354142951,1.09065437458,9.06543745807
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.7,0,30,0,0,9101025.02088,9.72331733,6766588.22667,7.83169933642,1.24153353089,24.1533530887
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.7,0,30,0,0,9457765.21495,10.104450016,7242499.6526,8.38252274606,1.20541874112,20.5418741121
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.25,1,0.5,7.0,0.7,0,30,0,0,9435329.61717,10.0804803602,7600660.94504,8.79706127898,1.14589179733,14.5891797334
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.175,0,30,0,0,9678458.74283,10.3402336996,7933563.76389,9.18236546746,1.12609694487,12.6096944872
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.175,0,30,0,0,9510630.1711,10.16092967,7298675.83202,8.44754147225,1.20282684653,20.2826846528
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.175,0,30,0,0,9254602.42956,9.88739575808,6990331.69012,8.09066167837,1.22207504789,22.2075047893
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.175,0,30,0,0,9721522.16824,10.3862416327,7821971.54696,9.05320780898,1.14724436375,14.7244363752
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.175,0,30,0,0,9636066.44135,10.2949427792,7303755.74616,8.4534210025,1.2178433768,21.7843376802
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.175,0,30,0,0,9719828.61997,10.3844322863,6761861.46362,7.82622854586,1.32687567523,32.687567523
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.175,0,30,0,0,9576107.79277,10.230884394,7598683.63941,8.7947727308,1.16329150362,16.3291503618
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.175,0,30,0,0,9227712.15328,9.85866683042,6993148.2908,8.09392163286,1.21803339316,21.8033393157
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.175,0,30,0,0,9474667.18027,10.1225076712,7586876.89942,8.78110752247,1.15275979087,15.2759790871
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.175,0,30,0,0,9619938.07254,10.277711616,6998694.55069,8.10034091516,1.2687998843,26.8799884302
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,30,0,0,9593358.40455,10.2493145348,7395278.26695,8.559349846,1.19744077753,19.7440777534
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,30,0,0,9364309.65369,10.0046043309,7420977.10403,8.5890938704,1.16480323557,16.4803235571
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,30,0,0,9617428.83297,10.2750308045,7935251.12476,9.18431843144,1.11875811811,11.8758118108
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,30,0,0,9624974.97349,10.2830929204,7758039.3055,8.97921215914,1.14521104281,14.5211042811
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,30,0,0,9573358.64292,10.2279472681,7694704.64192,8.90590815037,1.14844517767,14.8445177671
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,30,0,0,9540492.7562,10.1928341412,7870716.68719,9.10962579535,1.11890810558,11.8908105581
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,30,0,0,9582276.29093,10.2374746698,7161291.63008,8.28853197926,1.23513725898,23.5137258976
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,30,0,0,9556985.4107,10.2104544986,7970769.45918,9.22542761479,1.10677303264,10.6773032639
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,30,0,0,9561426.49014,10.2151992416,6551353.46647,7.58258503063,1.34719217791,34.719217791
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.35,0,30,0,0,9682486.05738,10.3445363861,7984312.60552,9.24110255269,1.11940499817,11.9404998171
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.525,0,30,0,0,9409220.63974,10.0525861536,7864487.04862,9.10241556554,1.10438664124,10.4386641237
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.525,0,30,0,0,9609101.826,10.2661344295,7484950.34111,8.66313696888,1.18503660584,18.5036605836
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.525,0,30,0,0,9638700.53239,10.297756979,8056449.23239,9.32459401897,1.10436518288,10.4365182881
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.525,0,30,0,0,9706929.7362,10.3706514276,8559971.30002,9.90737418984,1.04676084993,4.67608499328
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.525,0,30,0,0,9393719.36872,10.0360249666,7582163.54958,8.77565225646,1.14362154211,14.3621542113
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.525,0,30,0,0,9557941.70558,10.2114761812,7589707.00692,8.78438310986,1.16245797268,16.2457972685
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.525,0,30,0,0,9719892.92516,10.3845009884,7134954.15972,8.25804879598,1.25750056036,25.750056036
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.525,0,30,0,0,9738154.55411,10.4040112758,8331381.9752,9.64280321204,1.078940537,7.89405369977
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.525,0,30,0,0,9613967.90866,10.2713332357,7709393.79134,8.92290948072,1.15111929107,15.1119291072
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.525,0,30,0,0,9602482.14398,10.2590621196,7528080.84431,8.71305653276,1.1774355051,17.7435505102
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.7,0,30,0,0,9667733.6067,10.3287752208,7882705.75845,9.12350203524,1.13210641933,13.2106419326
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.7,0,30,0,0,8661603.02099,9.2538493814,6839933.49758,7.91658969627,1.16891865518,16.8918655182
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.7,0,30,0,0,9682593.65347,10.3446513392,7845449.91229,9.08038184293,1.13923087356,13.9230873559
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.7,0,30,0,0,9576585.52657,10.2313947933,8048177.06813,9.31501975477,1.09837607034,9.83760703354
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.7,0,30,0,0,9643143.24622,10.3025034682,8034172.74112,9.29881104296,1.10793771597,10.793771597
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.7,0,30,0,0,9616515.4738,10.2740549934,7418253.9475,8.58594206887,1.19661359359,19.6613593589
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.7,0,30,0,0,9508941.56407,10.1591256026,7088415.94926,8.20418512646,1.23828575855,23.8285758554
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.7,0,30,0,0,9661545.70621,10.322164216,7574591.3108,8.76688809121,1.17740344221,17.7403442207
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.7,0,30,0,0,9615764.34196,10.2732525021,7516529.6575,8.69968710359,1.18087609126,18.0876091262
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.5,1,0.5,7.0,0.7,0,30,0,0,9691168.77629,10.3538127952,7637078.0949,8.83921075798,1.17135037037,17.1350370374
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.175,0,30,0,0,9781992.94879,10.4508471675,7122754.28274,8.24392856799,1.26770229525,26.770229525
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.175,0,30,0,0,9773012.79292,10.4412529839,7974115.21241,9.22930001436,1.13131580593,13.1315805926
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.175,0,30,0,0,9954386.22821,10.6350280216,9014185.01119,10.4330845037,1.01935607038,1.93560703768
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.175,0,30,0,0,9773972.77351,10.4422786042,8353109.01214,9.66795024553,1.08009229868,8.00922986758
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.175,0,30,0,0,9675832.48481,10.3374278684,7294719.60114,8.44296250132,1.22438396082,22.4383960817
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.175,0,30,0,0,9811753.57682,10.4826427103,7627349.232,8.8279505,1.18743786684,18.7437866839
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.175,0,30,0,0,9854357.68718,10.5281599222,7104481.76128,8.2227798163,1.28036505384,28.036505384
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.175,0,30,0,0,9878255.84063,10.5536921374,8272730.97268,9.57492010726,1.10222247488,10.2222474883
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.175,0,30,0,0,9907971.16442,10.5854392782,7061947.26285,8.17355007274,1.29508465526,29.5084655263
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.175,0,30,0,0,9866536.02084,10.5411709624,8622983.80277,9.98030532728,1.05619724214,5.61972421449
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.35,0,30,0,0,9869492.43614,10.5443295258,7826859.04633,9.05886463696,1.16397914621,16.3979146213
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.35,0,30,0,0,9802629.47295,10.4728947361,7800369.64761,9.02820561066,1.16001951968,16.0019519681
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.35,0,30,0,0,9733334.22734,10.398861354,7225958.56017,8.36337796315,1.24338053354,24.3380533536
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.35,0,30,0,0,9664207.9193,10.3250084608,7469173.28524,8.64487648755,1.19435002636,19.4350026361
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.35,0,30,0,0,9809453.7975,10.4801856811,7020120.88134,8.12513990896,1.2898467963,28.9846796303
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.35,0,30,0,0,9951049.59888,10.6314632467,8293064.03238,9.59845374118,1.10762249143,10.7622491428
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.35,0,30,0,0,9883457.24939,10.5592491981,8688095.72773,10.0556663515,1.05007951029,5.007951029
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.35,0,30,0,0,9829927.08676,10.5020588534,7198442.03915,8.33153013791,1.26051981803,26.0519818034
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.35,0,30,0,0,9824511.86075,10.4962733555,7403037.84443,8.56833083846,1.22500794535,22.5007945349
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.35,0,30,0,0,9815219.26799,10.4863453718,8134579.35599,9.41502240276,1.11378867975,11.378867975
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.525,0,30,0,0,10034233.3222,10.7203347459,7573209.377,8.76528863078,1.22304412296,22.3044122959
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.525,0,30,0,0,9875447.72332,10.5506920121,7849574.46749,9.08515563367,1.16131109224,16.1311092238
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.525,0,30,0,0,9429245.34024,10.0739800644,7597036.95592,8.79286684713,1.14569914904,14.5699149038
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.525,0,30,0,0,9883783.52606,10.5595977843,8203575.46875,9.49487901476,1.11213610704,11.2136107037
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.525,0,30,0,0,9534904.72875,10.1868640264,7927695.96145,9.17557402945,1.11021544742,11.0215447419
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.525,0,30,0,0,9842717.53908,10.5157238665,7823016.13778,9.05441682614,1.16139162449,16.1391624492
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.525,0,30,0,0,9919152.98973,10.5973856728,7662115.17194,8.86818885641,1.19498872254,19.4988722543
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.525,0,30,0,0,9919208.18901,10.5974446464,7915020.85745,9.16090377019,1.15681213472,15.6812134721
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.525,0,30,0,0,9931178.72261,10.610233678,8432704.8486,9.76007505625,1.0871057463,8.71057463035
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.525,0,30,0,0,9167167.20423,9.7939820558,7604010.65534,8.8009382585,1.11283385568,11.2833855679
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.7,0,30,0,0,9899110.49776,10.575972754,8834458.13761,10.2250672889,1.03431815705,3.43181570549
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.7,0,30,0,0,9820357.53615,10.4918349745,7902391.34537,9.14628627936,1.14711421161,14.7114211611
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.7,0,30,0,0,9749416.473,10.4160432404,7898340.68393,9.14159801381,1.13941164604,13.9411646044
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.7,0,30,0,0,9827889.46508,10.4998819071,8468810.91163,9.80186448105,1.07121271952,7.12127195227
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.7,0,30,0,0,9735872.54566,10.4015732325,8163313.57854,9.44827960479,1.10089600093,10.0896000926
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.7,0,30,0,0,9767704.7159,10.4355819614,8222285.98392,9.51653470361,1.09657373051,9.65737305059
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.7,0,30,0,0,9932031.69837,10.6111449769,7489064.24433,8.66789843094,1.22418889209,22.4188892087
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.7,0,30,0,0,9850139.82142,10.5236536554,7680839.08251,8.88986004921,1.18378170153,18.3781701525
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.7,0,30,0,0,9942467.82647,10.6222946864,8204329.37846,9.49575159544,1.11863653757,11.8636537575
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,0.75,1,0.5,7.0,0.7,0,30,0,0,9972552.14565,10.654436053,8296220.52525,9.6021070894,1.10959354586,10.9593545858
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,1.0,1,0.5,7.0,0.175,0,30,0,0,9971470.66398,10.6532806239,7211346.94161,8.34646636761,1.27638214242,27.6382142418
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,1.0,1,0.5,7.0,0.175,0,30,0,0,10032262.3249,10.7182289796,7810338.63475,9.03974379022,1.18567840287,18.5678402873
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,1.0,1,0.5,7.0,0.175,0,30,0,0,10130907.4895,10.8236191127,8222300.20995,9.51655116892,1.13734680984,13.7346809845
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,1.0,1,0.5,7.0,0.175,0,30,0,0,10062882.0654,10.7509423776,7850035.13973,9.08568881913,1.18328313809,18.328313809
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,1.0,1,0.5,7.0,0.175,0,30,0,0,10000433.7013,10.6842240399,7952128.72446,9.20385269035,1.16084257314,16.0842573143
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,1.0,1,0.5,7.0,0.175,0,30,0,0,9983031.91502,10.6656323878,6779153.1811,7.84624210776,1.35933001319,35.9330013192
False,UPFRONT,24,3600.0,10,20,180.0,2.0,0.0,0.0,2,0,0.5,10.0,1.0,1,0.5,7.0,0.175,0,30,0,0,10045391.6492,10.7322560355,7534333.69276,8.72029362588,1.2307218651,23.0721865105
